Bloomberg Corporate Action Calendar - CACT<GO>,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Action Type,Security ID,Announce/Declared Date,Effective Date,Amd Flag,Summary,Summary,Summary,Summary,Summary,Summary
Spin-off,0TCUL S2 Equity,12/17/2019,4/1/2020,Y,Name: Howmet Aerospace Inc, Spun-Off Company Name: Arconic Corp, Spun-Off Company Ticker: ARNC US Equity, Terms:  1 per 4, Record Date: 2020/03/19, Pay Date: 2020/04/01
Spin-off,HWM AV Equity,10/30/2024,4/1/2020,Y,Name: Howmet Aerospace Inc, Spun-Off Company Name: Arconic Corp, Spun-Off Company Ticker: ARNC US Equity, Terms:  1 per 4, Record Date: 2020/03/19, Pay Date: 2020/04/01
Spin-off,48Z GR Equity,10/30/2024,4/1/2020,Y,Name: Howmet Aerospace Inc, Spun-Off Company Name: Arconic Corp, Spun-Off Company Ticker: ARNC US Equity, Terms:  1 per 4, Record Date: 2020/03/19, Pay Date: 2020/04/01
Spin-off,ARNCUSD EO Equity,10/30/2024,4/1/2020,Y,Name: Howmet Aerospace Inc, Spun-Off Company Name: Arconic Corp, Spun-Off Company Ticker: ARNC US Equity, Terms:  1 per 4, Record Date: 2020/03/19, Pay Date: 2020/04/01
Spin-off,ARNCUSD X9 Equity,10/30/2024,4/1/2020,Y,Name: Howmet Aerospace Inc, Spun-Off Company Name: Arconic Corp, Spun-Off Company Ticker: ARNC US Equity, Terms:  1 per 4, Record Date: 2020/03/19, Pay Date: 2020/04/01
Spin-off,ARNCEUR X9 Equity,10/30/2024,4/1/2020,Y,Name: Howmet Aerospace Inc, Spun-Off Company Name: Arconic Corp, Spun-Off Company Ticker: ARNC US Equity, Terms:  1 per 4, Record Date: 2020/03/19, Pay Date: 2020/04/01
Spin-off,48ZD PO Equity,10/30/2024,4/1/2020,Y,Name: Howmet Aerospace Inc, Spun-Off Company Name: Arconic Corp, Spun-Off Company Ticker: ARNC US Equity, Terms:  1 per 4, Record Date: 2020/03/19, Pay Date: 2020/04/01
Spin-off,48ZD L3 Equity,10/30/2024,4/1/2020,Y,Name: Howmet Aerospace Inc, Spun-Off Company Name: Arconic Corp, Spun-Off Company Ticker: ARNC US Equity, Terms:  1 per 4, Record Date: 2020/03/19, Pay Date: 2020/04/01
Spin-off,0TCU LN Equity,10/30/2024,4/1/2020,Y,Name: Howmet Aerospace Inc, Spun-Off Company Name: Arconic Corp, Spun-Off Company Ticker: ARNC US Equity, Terms:  1 per 4, Record Date: 2020/03/19, Pay Date: 2020/04/01
Spin-off,48ZD L1 Equity,10/30/2024,4/1/2020,Y,Name: Howmet Aerospace Inc, Spun-Off Company Name: Arconic Corp, Spun-Off Company Ticker: ARNC US Equity, Terms:  1 per 4, Record Date: 2020/03/19, Pay Date: 2020/04/01
Spin-off,48ZD B3 Equity,10/30/2024,4/1/2020,Y,Name: Howmet Aerospace Inc, Spun-Off Company Name: Arconic Corp, Spun-Off Company Ticker: ARNC US Equity, Terms:  1 per 4, Record Date: 2020/03/19, Pay Date: 2020/04/01
Spin-off,HWMCL CI Equity,10/30/2024,4/1/2020,Y,Name: Howmet Aerospace Inc, Spun-Off Company Name: Arconic Corp, Spun-Off Company Ticker: ARNC US Equity, Terms:  1 per 4, Record Date: 2020/03/19, Pay Date: 2020/04/01
Spin-off,1HWM IM Equity,10/30/2024,4/1/2020,N,Name: Howmet Aerospace Inc, Spun-Off Company Name: Arconic Corp, Spun-Off Company Ticker: ARNC US Equity, Terms:  1 per 4, Record Date: 2020/03/19, Pay Date: 2020/04/01
Spin-off,HWM SW Equity,10/30/2024,4/1/2020,N,Name: Howmet Aerospace Inc, Spun-Off Company Name: Arconic Corp, Spun-Off Company Ticker: ARNC US Equity, Terms:  1 per 4, Record Date: 2020/03/19, Pay Date: 2020/04/01
Spin-off,RTX US Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,RTX SW Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,5UR TH Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXUSD EO Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXUSD EU Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXGBP EO Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,0R2NL B3 Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,0R2NL S2 Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXEUR EO Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTC1 QT Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,0R2NL PO Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXGBP EU Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,5UR GR Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTX TE Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXEUR EU Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXCHF EO Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,5UR GZ Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,RTX AV Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,0R2N LI Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,0R2NL L3 Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,RTXN TQ Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,RTX CI Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,RTXUSD SW Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,RTX* MM Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXCHF EU Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Otis Worldwide Corp, Spun-Off Company Ticker: OTIS US Equity, Terms:  1 per 2, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,RTX US Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,RTX CI Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,RTXUSD SW Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXGBP EU Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTC1 QT Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,0R2NL PO Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTX TE Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,0R2N LI Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,RTX AV Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,5UR GZ Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,0R2NL S2 Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXCHF EO Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXEUR EU Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,5UR TH Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXUSD EO Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXUSD EU Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,0R2NL L3 Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXEUR EO Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,5UR GR Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,RTX* MM Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,RTXN TQ Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,RTX SW Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,0R2NL B3 Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXCHF EU Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,UTXGBP EO Equity,11/26/2018,4/3/2020,Y,Name: RTX Corp, Spun-Off Company Name: Carrier Global Corp, Spun-Off Company Ticker: CARR US Equity, Terms:  1 per 1, Record Date: 2020/03/19, Pay Date: 2020/04/03
Spin-off,OXY US Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OCPETA PO Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OXYEUR EU Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OCPETA B3 Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OXYEUR EZ Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OXY SW Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,0KAK LN Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OXYUSD EU Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OXYEUR EO Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OXYGBX EO Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OPC QT Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OPC GZ Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OXYEUR EP Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OXYGBX EU Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OPC GR Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OCPETA L3 Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OXYUSD EO Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OXYUSD EZ Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OPC TH Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OXYUSD EP Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OXY1* MM Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OXYN TQ Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,OCPET BB Equity,6/29/2020,7/2/2020,Y,Name: Occidental Petroleum Corp, Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,TEST1 US Equity,6/29/2020,7/2/2020,Y,Name: FLOTSAM PLEASE NO HELP THIS THAT- THAT'S A 20 NARG NOTE., Spun-Off Company Name: Occidental Petroleum Corp, Spun-Off Company Ticker: OXY/WS US Equity, Terms:  1 per 8, Record Date: 2020/07/06, Pay Date: 2020/08/03
Spin-off,FTV US Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,FTV1EUR EZ Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,FTV1USD EU Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,FTV1USD EO Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,F03 GR Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,FTV1EUR EO Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,0IREL PO Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,F03 TH Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,FTV1USD EZ Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,FTV1GBX EO Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,0IREL L3 Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,FTV1USD EP Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,0IREL S2 Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,F03 QT Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,FTV1EUR EP Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,0IREL B3 Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,FTV* MM Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
Spin-off,F03 GZ Equity,9/4/2019,10/9/2020,Y,Name: Fortive Corp, Spun-Off Company Name: Vontier Corp, Spun-Off Company Ticker: VNT US Equity, Terms:  2 per 5, Record Date: 2020/09/25, Pay Date: 2020/10/09
